Customer segment,Year,Seasonal,Weekday Name,Sales Price,Comp Price,MRP,COG,inflation rate,Demand Score,discount rate,Inventory levels,Govt regulations,Expiry days
3,2018,11,Sunday,13.3,14.58,16.55,7.92,2.2,1.5,6,146.38,15,38
2,2018,11,Monday,11.87,12.91,14.85,5.71,2.2,1.67,18,141.7,15,71
3,2018,11,Tuesday,9.72,9.01,12.06,3.98,2.2,0.52,5,135.69,15,34
3,2018,11,Wednesday,10.55,10.65,12.3,4.92,2.2,4.15,10,130.36,15,42
1,2018,11,Thursday,9.65,10.33,12.26,4.97,2.2,7.9,8,123.36,15,34
1,2018,11,Friday,9.43,9.41,11,3.8,2.2,7.53,12,115.36,15,41
1,2018,11,Saturday,12.72,12.34,15.18,7.36,2.2,5.96,12,109.36,15,60
1,2018,11,Sunday,10.69,10.35,13.72,5.73,2.2,0.76,10,103.7,15,40
1,2018,11,Monday,10.57,10.24,13,4.5,2.2,0.52,13,98.37,15,65
3,2018,11,Tuesday,12.8,11.92,16.32,6.13,2.2,1.57,6,93.04,15,45
1,2018,11,Wednesday,9.59,9.48,12.33,5.27,2.2,5.4,13,85.04,15,58
1,2018,11,Thursday,14.15,15.36,16.69,7.37,2.2,1.26,12,82.04,15,38
3,2018,11,Friday,11.51,10.46,13.52,5.75,2.2,3.02,17,77.71,15,83
2,2018,12,Saturday,11.72,11.99,15.17,5.45,1.9,2.68,12,76.71,15,76
1,2018,12,Sunday,14.77,14.47,18.14,6.2,1.9,3.68,16,69.71,15,59
2,2018,12,Monday,15.08,14.81,19.21,6.25,1.9,2.09,9,66.54,15,74
2,2018,12,Tuesday,13.49,14.19,16.79,6.17,1.9,2.54,10,60.54,15,64
3,2018,12,Wednesday,11.71,10.65,14.2,5.32,1.9,2.43,14,58.04,15,37
3,2018,12,Thursday,17.66,16.51,21.06,9.45,1.9,4.19,15,52.71,15,64
2,2018,12,Friday,12.37,12.34,15.93,5.11,1.9,0.79,12,52.71,15,45
3,2018,12,Saturday,13.67,12.41,16.58,6.04,1.9,0.52,5,47.71,15,39
1,2018,12,Sunday,12.3,11.35,15.68,6.03,1.9,1.13,10,47.71,15,82
2,2018,12,Monday,18.08,19.33,21.94,7.6,1.9,4.38,17,43.05,15,65
2,2018,12,Tuesday,13.11,12.5,15.81,7.41,1.9,3.99,15,39.05,15,70
1,2018,12,Wednesday,13.57,13.97,16.07,7.87,1.9,5.85,5,35.05,15,74
1,2018,12,Thursday,15.47,16.32,19.64,6.67,1.9,5.38,8,30.72,15,40
1,2018,12,Friday,13.49,12.4,15.58,7.75,1.9,1.38,17,253,15,60
2,2018,12,Saturday,13.14,13.88,16.87,5.62,1.9,3.25,11,251,15,89
2,2018,12,Sunday,11.01,10.33,12.72,4.63,1.9,4.83,8,247,15,78
2,2018,12,Monday,14.82,14.78,18.55,7.5,1.9,0.61,17,245.67,15,44
2,2018,12,Tuesday,16.02,17.01,20.62,9.33,1.9,2.9,18,239.33,15,46
2,2018,12,Wednesday,11.71,12.65,14.36,6.22,1.9,1.49,6,239,15,88
3,2018,12,Thursday,10.98,10.34,14.18,5.75,1.9,0.77,9,239,15,76
2,2018,12,Friday,17.67,16.61,20.88,10.19,1.9,6.53,12,230.66,15,36
2,2018,12,Saturday,16.95,17.69,20.21,8.13,1.9,1.64,11,228.66,15,37
3,2018,12,Sunday,13.29,14.52,15.65,7.05,1.9,5.59,8,220.32,15,87
3,2018,12,Monday,11.11,11.64,14.11,6.21,1.9,8.51,17,207.99,15,81
1,2018,12,Tuesday,14.65,15.93,18.12,6.33,1.9,7,14,199.32,15,32
1,2018,12,Wednesday,12.4,11.81,14.68,6.42,1.9,0.29,14,191.32,15,82
2,2018,12,Thursday,14.77,14.43,19.05,6.43,1.9,0.03,6,190.32,15,56
3,2018,12,Friday,16.38,16.73,19.25,7.67,1.9,2.14,19,186.64,15,68
2,2018,12,Saturday,13.45,12.34,15.63,7.81,1.9,10.33,18,174.97,15,90
2,2018,12,Sunday,13.05,13.26,15.11,5.96,1.9,6.8,8,168.29,15,68
2,2018,12,Monday,16.4,16.21,20.88,8.44,1.9,3.75,15,162.96,15,58
1,2019,1,Tuesday,11.51,12.15,13.56,5.78,1.6,0.29,6,154.96,11.6,61
2,2019,1,Wednesday,9.6,9.94,11.31,4.42,1.6,1.62,16,154.96,11.6,49
1,2019,1,Thursday,10.39,11.06,13.28,4.89,1.6,7.32,19,149.63,11.6,51
1,2019,1,Friday,11.72,11.71,14.66,6.69,1.6,0.48,12,145.3,11.6,74
1,2019,1,Saturday,12.24,11.46,15.9,5.4,1.6,8.46,14,138.3,11.6,36
2,2019,1,Sunday,8.34,9.14,9.75,4.62,1.6,6.97,10,130.29,11.6,38
1,2019,1,Monday,10.61,11.4,13.18,5.6,1.6,3.03,14,121.96,11.6,82
3,2019,1,Tuesday,11.35,12.13,13.84,4.56,1.6,1.7,7,121.96,11.6,79
3,2019,1,Wednesday,8.11,7.44,9.44,3.94,1.6,4.79,13,117.62,11.6,41
2,2019,1,Thursday,9.5,9.79,10.97,5.39,1.6,0.29,9,114.62,11.6,76
1,2019,1,Friday,9.66,10.57,12.23,5.15,1.6,0.76,10,106.62,11.6,40
2,2019,1,Saturday,10.32,11.22,13.38,5.64,1.6,2.62,5,101.29,11.6,73
3,2019,1,Sunday,11.78,11.25,14.41,5.67,1.6,1.28,16,94.63,11.6,58
1,2019,1,Monday,9.79,9.63,11.68,4.1,1.6,8.56,12,86.3,11.6,83
3,2019,1,Tuesday,11.62,10.84,14.61,4.78,1.6,7.21,13,77.3,11.6,60
3,2019,1,Wednesday,10.58,9.72,12.37,5.1,1.6,2.39,9,72.97,11.6,68
3,2019,1,Thursday,8.71,8.9,10.81,4.6,1.6,9.25,17,65.47,11.6,85
1,2019,1,Friday,12,11,14.79,5.5,1.6,5.06,15,60.13,11.6,76
2,2019,1,Saturday,9.65,9.86,11.96,4.59,1.6,0.03,11,53.8,11.6,31
1,2019,1,Sunday,9.77,9.01,11.39,5.63,1.6,7.77,14,46.78,11.6,51
2,2019,1,Monday,11.07,11.42,14.32,6.02,1.6,7.82,5,35.11,11.6,42
3,2019,1,Tuesday,11.59,11.12,14.22,5.71,1.6,2.96,5,30.77,11.6,66
1,2019,1,Wednesday,7.62,7.97,8.78,3.33,1.6,6.08,10,248,11.6,60
3,2019,1,Thursday,7.83,8.35,9.29,3.38,1.6,1.07,12,244.67,11.6,64
1,2019,1,Friday,8.83,9.53,10.71,4.57,1.6,3.06,7,240.67,11.6,68
3,2019,1,Saturday,10.38,10.33,12.34,4.47,1.6,2.31,8,238.34,11.6,42
1,2019,1,Sunday,10.83,11.75,13.06,5.44,1.6,8.35,12,231.34,11.6,70
2,2019,1,Monday,10.41,9.53,12.85,5.86,1.6,3.38,15,220.82,11.6,37
1,2019,1,Tuesday,11.93,10.87,15.25,6.49,1.6,7.26,12,212.32,11.6,51
3,2019,1,Wednesday,8.35,9.07,10.08,4.36,1.6,0.33,7,207.32,11.6,87
2,2019,1,Thursday,11.16,10.37,14.03,4.9,1.6,7.62,9,200.99,11.6,43
3,2019,2,Friday,12.97,14.1,16.38,7.41,1.5,2.57,11,199.32,11.6,51
2,2019,2,Saturday,12.95,14.14,16.15,5.86,1.5,0.56,16,187.98,11.6,83
1,2019,2,Sunday,12.99,14.12,16.25,7.27,1.5,12.12,9,174.64,11.6,32
2,2019,2,Monday,16.65,16.07,21.05,9.34,1.5,5.11,19,168.64,11.6,53
1,2019,2,Tuesday,12.79,13.75,16.62,5.78,1.5,4.24,17,162.31,11.6,86
1,2019,2,Wednesday,13.42,13.86,17.1,6.67,1.5,2.55,11,156.98,11.6,88
1,2019,2,Thursday,16.67,15.12,21.63,8.82,1.5,5.41,12,150.64,11.6,30
1,2019,2,Friday,13.67,13.19,16.87,5.94,1.5,3.44,11,148.31,11.6,39
2,2019,2,Saturday,15.37,15.87,19.36,8.82,1.5,3.44,5,146.31,11.6,77
3,2019,2,Sunday,14.91,15.81,17.59,6.1,1.5,4.57,18,139.63,11.6,41
3,2019,2,Monday,17.09,16.77,20.02,9.11,1.5,4.2,10,136.29,11.6,52
2,2019,2,Tuesday,14.59,13.23,18.32,5.92,1.5,5.92,6,128.29,11.6,47
3,2019,2,Wednesday,13.32,14.5,16.6,7.6,1.5,7.57,9,121.63,11.6,37
3,2019,2,Thursday,12.56,13.55,14.44,5.59,1.5,4.02,18,117.63,11.6,71
2,2019,2,Friday,15,14.71,19.28,7.67,1.5,3.05,11,115.3,11.6,80
3,2019,2,Saturday,16.6,17.82,21.56,8.65,1.5,3.14,19,109.96,11.6,34
3,2019,2,Sunday,11.62,10.66,14.65,4.98,1.5,6.99,5,103.62,11.6,84
3,2019,2,Monday,17.19,17.3,20.84,7.87,1.5,2.94,8,101.28,11.6,41
1,2019,2,Tuesday,11.79,12.68,14.31,6.88,1.5,1.45,13,97.94,11.6,80
3,2019,2,Wednesday,15.67,14.66,18.03,8.58,1.5,2.12,14,94.61,11.6,40
2,2019,2,Thursday,14.94,13.8,18.53,7.28,1.5,2.25,6,92.27,11.6,42
2,2019,2,Friday,16.38,16.95,19.96,9.65,1.5,2.84,18,90.61,11.6,35
3,2019,2,Saturday,13.42,12.64,17.38,5.49,1.5,4.1,12,88.28,11.6,84
1,2019,2,Sunday,14.06,13.3,18,8.38,1.5,3.49,10,83.27,11.6,57
3,2019,2,Monday,15.31,15.2,17.72,9.11,1.5,0.1,11,78.93,11.6,44
3,2019,2,Tuesday,15.21,16.39,18.52,6.28,1.5,6.9,5,73.59,11.6,54
1,2019,2,Wednesday,13.64,14.71,16.47,7.94,1.5,1.29,19,71.26,11.6,65
1,2019,2,Thursday,13.2,13.24,16.49,6.66,1.5,3.61,16,66.26,11.6,68
2,2019,3,Friday,11.23,10.82,13.07,4.85,1.9,1.1,14,65.59,11.6,87
2,2019,3,Saturday,10.54,10.06,13.19,4.71,1.9,0.02,17,64.26,11.6,30
3,2019,3,Sunday,10.19,11.16,12.75,5.85,1.9,0.21,19,60.25,11.6,76
2,2019,3,Monday,10.06,9.71,11.87,5.15,1.9,0.1,18,52.25,11.6,77
2,2019,3,Tuesday,7.68,7.05,9.43,4.25,1.9,4.95,18,46.92,11.6,40
2,2019,3,Wednesday,11.74,10.64,14.41,6.14,1.9,1.88,18,43.91,11.6,55
3,2019,3,Thursday,8.54,8.22,9.91,3.86,1.9,2.26,19,43.57,11.6,56
2,2019,3,Friday,8.64,7.91,10.42,4,1.9,1.61,5,36.24,11.6,78
2,2019,3,Saturday,9.93,10.43,11.75,4.98,1.9,2.08,15,33.91,11.6,35
3,2019,3,Sunday,11.56,11.77,13.86,4.94,1.9,1.67,15,250,11.6,76
1,2019,3,Monday,11.56,11.22,14.73,5.31,1.9,0.8,6,244.17,11.6,53
1,2019,3,Tuesday,8.55,8.48,10.32,4.75,1.9,3.16,10,229.51,11.6,77
1,2019,3,Wednesday,9.57,10.52,11.71,4.62,1.9,5.03,14,225.18,11.6,52
2,2019,3,Thursday,7.44,6.89,9.44,3.46,1.9,0.51,6,222.51,11.6,76
1,2019,3,Friday,9.98,9.67,11.53,4.16,1.9,1.77,10,218.51,11.6,63
3,2019,3,Saturday,9.29,9.18,11.4,5.55,1.9,1.62,13,215.68,11.6,84
2,2019,3,Sunday,11.17,10.17,13.66,4.62,1.9,5.54,7,207.34,11.6,56
1,2019,3,Monday,10.5,11.52,13.37,4.89,1.9,0.1,13,200.66,11.6,57
2,2019,3,Tuesday,11.69,12.45,13.61,5.57,1.9,0.01,8,198.33,11.6,88
3,2019,3,Wednesday,11.46,10.47,13.2,4.69,1.9,1.3,12,189.33,11.6,65
2,2019,3,Thursday,11.57,10.68,13.93,5.88,1.9,5.53,12,183.66,11.6,89
2,2019,3,Friday,9.19,8.99,10.97,5.44,1.9,3.26,12,181.33,11.6,82
3,2019,3,Saturday,10.96,10.77,13.13,4.66,1.9,4.72,12,176.67,11.6,89
1,2019,3,Sunday,8.11,8.16,10.21,3.77,1.9,6,11,170.67,11.6,53
1,2019,3,Monday,9.1,8.99,10.85,3.84,1.9,2.21,12,164.67,11.6,60
1,2019,3,Tuesday,11.08,10.37,14.34,4.73,1.9,0.45,7,159.83,11.6,89
1,2019,3,Wednesday,10.42,10.87,12.91,4.96,1.9,0.46,6,155.83,11.6,44
1,2019,3,Thursday,8.65,8.26,10.86,4.43,1.9,2.16,14,149.49,11.6,63
2,2019,3,Friday,11.59,10.76,13.75,6.53,1.9,1.42,10,148.16,11.6,71
3,2019,3,Saturday,11.84,12.64,14.72,6.44,1.9,0.81,7,145.16,11.6,84
3,2019,3,Sunday,10.05,9.25,12.43,4.61,1.9,2.4,16,140.5,11.6,90
3,2019,4,Monday,14.17,13.12,16.35,7.02,2,3.86,11,133.5,11.6,50
3,2019,4,Tuesday,13.45,13.21,16.73,5.91,2,3.26,16,130.49,11.6,88
2,2019,4,Wednesday,14.45,13.43,18.61,6.04,2,7.17,19,122.82,11.6,68
3,2019,4,Thursday,16.03,14.56,19.56,8.74,2,6.21,6,117.49,11.6,49
2,2019,4,Friday,17.62,18.02,21.57,10.04,2,2.69,5,112.99,11.6,75
1,2019,4,Saturday,17.28,18.89,20.46,9.84,2,8.02,16,106.65,11.6,33
3,2019,4,Sunday,12.29,12.72,14.5,5.11,2,4.78,7,103.31,11.6,88
3,2019,4,Monday,14.07,13,17.74,6.54,2,5.23,7,97.31,11.6,78
2,2019,4,Tuesday,18.67,18.84,23.78,9.22,2,4.57,19,92.31,11.6,36
3,2019,4,Wednesday,13.22,13.97,15.47,5.74,2,2.82,5,89.48,11.6,48
3,2019,4,Thursday,14.32,13.78,16.57,8.35,2,2.81,6,87.14,11.6,82
2,2019,4,Friday,15.93,16.35,18.91,9.25,2,5.89,9,79.81,11.6,81
1,2019,4,Saturday,17.42,17,20.8,9.9,2,0.34,16,75.48,11.6,72
2,2019,4,Sunday,14.6,13.66,17.05,7.25,2,6.47,15,70.98,11.6,70
1,2019,4,Monday,11.51,12.52,13.46,6.18,2,1.42,15,66.98,11.6,48
3,2019,4,Tuesday,11.99,13.15,14.53,5.28,2,1.26,13,62.32,11.6,57
1,2019,4,Wednesday,14.54,14.91,17.96,8.31,2,0.11,10,60.32,11.6,61
3,2019,4,Thursday,16.41,17.51,20.96,9.68,2,5.62,8,53.32,11.6,80
2,2019,4,Friday,18.45,18.33,22.58,8.2,2,0.69,13,53.32,11.6,53
3,2019,4,Saturday,16.61,15.99,20.76,8.38,2,3.66,19,49.98,11.6,60
1,2019,4,Sunday,11.32,10.46,13.19,5.82,2,6.51,8,40.98,11.6,68
1,2019,4,Monday,17.2,16.64,20.82,7.22,2,2.29,6,37.14,11.6,73
2,2019,4,Tuesday,15.88,14.53,18.57,6.36,2,0.26,16,262,11.6,77
2,2019,4,Wednesday,14.89,15.12,18.48,6.6,2,5.4,15,253,11.6,32
3,2019,4,Thursday,13.23,12.73,16.77,7.47,2,3.22,10,250.66,11.6,47
1,2019,4,Friday,11.28,10.62,14.47,5.45,2,6.03,19,236.65,11.6,62
1,2019,4,Saturday,17.14,17.65,20.71,8.42,2,2.08,15,230.31,11.6,67
2,2019,4,Sunday,12.66,12.54,15.35,5.9,2,2.41,11,212.97,11.6,52
1,2019,4,Monday,15.19,16.35,19.18,6.81,2,0.82,15,212.97,11.6,30
1,2019,4,Tuesday,14.91,16.05,17.62,5.98,2,4.44,14,207.64,11.6,84
2,2019,5,Wednesday,16.3,15.38,20.54,8.68,1.8,2.09,11,205.64,11.6,55
3,2019,5,Thursday,16.96,18.18,21.09,7.97,1.8,2.67,15,203.3,11.6,47
3,2019,5,Friday,19.91,18.77,24.73,11.57,1.8,2.68,17,201.62,11.6,40
2,2019,5,Saturday,19.15,18.45,22.77,8.73,1.8,5.16,13,197.61,11.6,46
2,2019,5,Sunday,19.39,18.88,24.87,7.99,1.8,4.95,13,188.61,11.6,32
3,2019,5,Monday,17.38,16.48,20.81,8.18,1.8,5.86,5,181.61,11.6,32
2,2019,5,Tuesday,18.61,18.84,22.69,8,1.8,3.69,10,176.93,11.6,42
1,2019,5,Wednesday,19.53,20.41,22.6,11.55,1.8,4.51,15,174.27,11.6,32
2,2019,5,Thursday,18.06,19.31,22.54,10.55,1.8,9.55,15,165.27,11.6,66
2,2019,5,Friday,12.47,13.54,15.61,5.32,1.8,2.26,11,160.27,11.6,64
3,2019,5,Saturday,14.01,14.79,17.86,6.1,1.8,2.72,11,155.27,11.6,35
2,2019,5,Sunday,18.9,17.38,23.66,10.27,1.8,4.27,13,149.93,11.6,35
3,2019,5,Monday,16.3,16.04,20.34,9.78,1.8,3.85,16,145.26,11.6,86
2,2019,5,Tuesday,14.72,14.42,18.99,5.94,1.8,6.22,15,140.26,11.6,36
3,2019,5,Wednesday,16.56,17.57,20.55,9.14,1.8,7.19,12,133.59,11.6,54
3,2019,5,Thursday,12.67,13.17,15.09,5.81,1.8,4.67,16,129.59,11.6,67
3,2019,5,Friday,16.21,17.02,19.65,7.74,1.8,2.72,8,124.59,11.6,51
2,2019,5,Saturday,13.42,14.68,16.48,8.04,1.8,1.65,13,121.93,11.6,47
3,2019,5,Sunday,16.1,16.11,19.8,7.21,1.8,9.23,9,111.93,11.6,40
2,2019,5,Monday,13.22,12.5,16.45,6.8,1.8,3.41,19,105.26,11.6,47
3,2019,5,Tuesday,16.82,15.57,19.79,7.02,1.8,1.03,18,101.59,11.6,57
2,2019,5,Wednesday,16.9,17.75,19.9,7.96,1.8,4.39,11,96.25,11.6,71
1,2019,5,Thursday,18.35,19.61,21.86,10.23,1.8,3,16,88.09,11.6,61
2,2019,5,Friday,18.69,18.27,21.68,8.98,1.8,2.93,13,85.76,11.6,71
1,2019,5,Saturday,14.35,12.94,17.02,6.55,1.8,4.46,6,80.42,11.6,44
3,2019,5,Sunday,19.32,19.91,24.25,8.87,1.8,11.54,14,69.42,11.6,37
2,2019,5,Monday,15.2,13.79,17.72,8.76,1.8,3.81,10,63.09,11.6,37
2,2019,5,Tuesday,12.32,13.17,14.48,6.53,1.8,0.05,10,58.42,11.6,61
2,2019,5,Wednesday,17.12,16.19,21.24,10.1,1.8,3.28,13,54.09,11.6,80
1,2019,5,Thursday,13.85,13.96,16.87,8.02,1.8,2.1,11,48.59,11.6,70
2,2019,5,Friday,14.25,14.72,16.39,5.91,1.8,3.41,9,43.59,11.6,43
1,2019,6,Saturday,18.53,17.06,21.86,9.81,1.6,4.67,6,37.6,11.6,34
3,2019,6,Sunday,17.19,16.87,19.81,8.74,1.6,0.73,6,34.6,11.6,41
3,2019,6,Monday,18.83,19.98,23.95,8.34,1.6,4.02,11,30.6,11.6,82
2,2019,6,Tuesday,16.29,15.78,19.74,9.72,1.6,1.03,18,30.27,11.6,89
1,2019,6,Wednesday,17.89,19.17,22.06,10.14,1.6,7.53,7,263,11.6,39
1,2019,6,Thursday,19.25,19.8,24.37,9.49,1.6,1.03,9,258,11.6,56
1,2019,6,Friday,17.28,16.54,21.89,8.54,1.6,7.23,12,250.33,11.6,32
2,2019,6,Saturday,15.86,14.64,18.24,6.75,1.6,1.18,10,244.33,11.6,84
1,2019,6,Sunday,12.72,11.62,15.8,7.17,1.6,0.88,18,241.33,11.6,55
1,2019,6,Monday,16.46,17.99,21.18,7.37,1.6,8.76,16,232,11.6,42
3,2019,6,Tuesday,15.51,15.16,18.24,6.95,1.6,0.25,12,229,11.6,79
2,2019,6,Wednesday,16.23,15.78,19.64,9.03,1.6,7.11,19,217.66,11.6,41
3,2019,6,Thursday,18.55,17.8,21.35,10.44,1.6,1.21,13,209.66,11.6,52
2,2019,6,Friday,12.13,11.48,15.21,6.29,1.6,0.09,15,208.98,11.6,88
3,2019,6,Saturday,13.84,14.16,16.03,7.78,1.6,4.2,16,205.8,11.6,69
3,2019,6,Sunday,13.68,14.26,16.24,7.7,1.6,1.86,18,198.8,11.6,88
3,2019,6,Monday,12.81,12.71,15.05,5.55,1.6,1.1,8,194.8,11.6,60
2,2019,6,Tuesday,16.88,16.53,21.34,8.23,1.6,1.32,15,188.14,11.6,54
3,2019,6,Wednesday,15,15.49,18.02,8.08,1.6,4.07,16,183.14,11.6,42
1,2019,6,Thursday,16.1,17.3,20.36,9.39,1.6,2.81,7,179.47,11.6,78
1,2019,6,Friday,18.18,17.84,22.49,10.83,1.6,0.12,9,174.47,11.6,54
3,2019,6,Saturday,18.1,19.74,21.22,7.86,1.6,1.02,14,171.47,11.6,46
3,2019,6,Sunday,14.73,14.46,17.13,8.49,1.6,0.17,5,168.47,11.6,37
2,2019,6,Monday,14.1,15.13,16.96,5.9,1.6,10.99,15,159.14,11.6,58
1,2019,6,Tuesday,18.96,17.22,23.38,10.44,1.6,10.28,10,149.14,11.6,33
2,2019,6,Wednesday,14.38,13.38,17.24,8.13,1.6,2.52,15,146.8,11.6,78
2,2019,6,Thursday,17.23,15.87,21.32,7.14,1.6,3.31,14,144.8,11.6,42
3,2019,6,Friday,16.97,15.53,20.92,7.29,1.6,3.66,10,136.64,11.6,39
2,2019,6,Saturday,15.36,15.98,19.58,8.03,1.6,5.23,7,132.31,11.6,46
3,2019,6,Sunday,18.02,19.29,21.4,9.96,1.6,2.33,15,131.13,11.6,85
2,2019,7,Monday,18.55,18.23,23.32,9.47,1.8,5.42,13,125.13,11.6,61
1,2019,7,Tuesday,18.8,16.95,21.64,11.21,1.8,2.28,14,119.8,11.6,65
3,2019,7,Wednesday,13.18,13.44,15.42,5.53,1.8,3.33,16,114.14,11.6,72
1,2019,7,Thursday,14.54,15.28,16.78,7.57,1.8,4.93,17,110.14,11.6,82
3,2019,7,Friday,18.21,19.13,21.2,10.08,1.8,6.06,7,104.81,11.6,74
3,2019,7,Saturday,11.88,11.94,14.16,5.47,1.8,3.87,19,100.48,11.6,47
2,2019,7,Sunday,19.07,18.72,22.74,10.06,1.8,0.01,8,96.14,11.6,47
3,2019,7,Monday,14.04,12.96,17.97,5.87,1.8,1.85,15,90.48,11.6,85
3,2019,7,Tuesday,15.12,13.89,18.32,7.08,1.8,4.45,13,84.48,11.6,40
2,2019,7,Wednesday,12.89,13.49,15.82,5.29,1.8,2.34,12,81.81,11.6,54
1,2019,7,Thursday,15.52,17.02,18.6,8.18,1.8,7.49,13,71.81,11.6,88
1,2019,7,Friday,14.56,13.76,18.16,6.83,1.8,0.68,10,68.48,11.6,69
2,2019,7,Saturday,16.45,15.15,20.64,9.8,1.8,12.89,7,57.48,11.6,37
2,2019,7,Sunday,14.72,14.91,17.59,8.29,1.8,3.82,12,52.48,11.6,80
3,2019,7,Monday,18.62,17.11,23.76,9.86,1.8,1.75,15,46.48,11.6,67
2,2019,7,Tuesday,17.81,17.93,22.44,8.03,1.8,1.25,7,39.15,11.6,38
3,2019,7,Wednesday,14.49,15.18,16.96,6.3,1.8,1.06,13,32.15,11.6,49
3,2019,7,Thursday,15.27,15.69,17.76,7.99,1.8,0.89,11,263,11.6,41
3,2019,7,Friday,12.33,12.31,15.33,6.18,1.8,9.53,13,252,11.6,40
3,2019,7,Saturday,17.81,19.57,23.13,8.69,1.8,9.16,5,244.67,11.6,80
3,2019,7,Sunday,11.57,12.45,14,5.81,1.8,3.71,9,240.33,11.6,62
3,2019,7,Monday,14.07,15.01,16.74,7.3,1.8,3.02,13,233.99,11.6,32
2,2019,7,Tuesday,13.23,13.29,16.81,6.73,1.8,0.82,8,232.99,11.6,39
2,2019,7,Wednesday,18.45,18.17,23.6,9.27,1.8,2.91,5,231.65,11.6,82
3,2019,7,Thursday,12.92,13.65,15.62,5.59,1.8,7.17,7,223.65,11.6,31
2,2019,7,Friday,12.32,12.26,14.62,7.07,1.8,6.07,13,217.65,11.6,84
2,2019,7,Saturday,12.49,12.77,14.78,6.04,1.8,5.58,18,205.15,11.6,56
1,2019,7,Sunday,12.65,11.72,15.42,7.42,1.8,4.35,5,201.81,11.6,43
3,2019,7,Monday,11.52,11.52,13.55,5.2,1.8,2.11,16,197.47,11.6,75
3,2019,7,Tuesday,12.38,11.14,15.4,4.97,1.8,10.73,5,188.47,11.6,40
3,2019,7,Wednesday,11.96,13.03,14.72,5.58,1.8,4,17,178.97,11.6,38
2,2019,8,Thursday,9.09,8.74,10.76,3.82,1.7,1.27,12,178.97,11.6,72
2,2019,8,Friday,11.98,11.38,13.83,5.82,1.7,2.06,13,170.3,11.6,63
3,2019,8,Saturday,11.47,11.13,14.06,5.06,1.7,5.27,17,165.3,11.6,59
1,2019,8,Sunday,11.56,10.92,14.28,6.81,1.7,3.43,7,159.96,11.6,65
3,2019,8,Monday,14.05,13.52,16.91,6.23,1.7,1.05,13,153.46,11.6,45
2,2019,8,Tuesday,13.73,12.45,16.32,7.05,1.7,2.65,19,149.46,11.6,47
2,2019,8,Wednesday,14.89,15.68,19.13,6.05,1.7,6.82,8,139.46,11.6,32
3,2019,8,Thursday,10.69,11.52,12.61,5.15,1.7,2.3,18,133.46,11.6,35
2,2019,8,Friday,10.4,10,13.18,5.8,1.7,2.82,7,125.8,11.6,70
2,2019,8,Saturday,11.25,11.52,14.05,4.71,1.7,2.04,10,122.8,11.6,67
3,2019,8,Sunday,14.79,15.97,18.94,5.97,1.7,3.07,14,119.47,11.6,49
1,2019,8,Monday,14.8,13.97,17.14,6.62,1.7,5.04,12,112.47,11.6,58
3,2019,8,Tuesday,9.17,8.9,11.48,5.38,1.7,6.22,7,104.14,11.6,33
2,2019,8,Wednesday,10.75,11.69,13.44,4.88,1.7,0.44,13,96.14,11.6,80
2,2019,8,Thursday,14.35,15.58,18.2,8.17,1.7,4.49,5,91.8,11.6,83
3,2019,8,Friday,10.42,10.07,13.04,4.2,1.7,1.89,11,83.13,11.6,31
2,2019,8,Saturday,13.57,14.08,16.1,5.91,1.7,4.29,19,79.8,11.6,81
3,2019,8,Sunday,9.71,10.08,11.82,4.7,1.7,7.97,8,72.13,11.6,74
2,2019,8,Monday,12.82,12.77,15.99,6.85,1.7,5.41,18,67.29,11.6,55
3,2019,8,Tuesday,12.55,12.36,16.13,5.77,1.7,4.83,18,63.61,11.6,72
3,2019,8,Wednesday,10.26,10.45,12.27,5.67,1.7,2.92,9,61.61,11.6,33
3,2019,8,Thursday,10.94,10.93,12.94,4.69,1.7,4.21,19,57.27,11.6,59
2,2019,8,Friday,14.56,15.69,18.91,5.93,1.7,5.76,11,51.93,11.6,89
3,2019,8,Saturday,13.49,13.62,16.43,5.96,1.7,6.18,8,42.26,11.6,58
1,2019,8,Sunday,15,14.55,18.4,6.56,1.7,0.6,10,263,11.6,73
3,2019,8,Monday,12.92,11.91,16.4,5.92,1.7,3.47,19,260,11.6,53
2,2019,8,Tuesday,13.64,14.08,17.29,6.51,1.7,0.69,11,257.33,11.6,74
3,2019,8,Wednesday,11.27,11.61,14.06,6.44,1.7,1.98,18,254.99,11.6,68
3,2019,8,Thursday,11.32,10.9,13.15,4.97,1.7,3.76,12,251.66,11.6,66
3,2019,8,Friday,9.08,9.65,11.4,4.99,1.7,3.13,11,242.66,11.6,75
2,2019,8,Saturday,9.91,9.12,12.31,4.12,1.7,6.66,11,236.32,11.6,31
3,2019,9,Sunday,9.74,10.49,11.5,5.51,1.7,2.49,18,231.64,11.6,59
1,2019,9,Monday,13.85,15.01,17.9,5.62,1.7,1.07,15,229.64,11.6,44
1,2019,9,Tuesday,13.37,14.35,16.46,5.53,1.7,0.53,13,224.31,11.6,74
2,2019,9,Wednesday,14.87,16.28,17.47,8.58,1.7,1.77,14,214.95,11.6,84
3,2019,9,Thursday,11.39,11.05,13.82,6.83,1.7,2.23,8,212.95,11.6,40
3,2019,9,Friday,10.82,10.43,12.67,5.78,1.7,2.48,18,205.95,11.6,72
1,2019,9,Saturday,9.13,8.26,11.32,4.16,1.7,0.08,7,204.27,11.6,45
